id,type,domain,enabled,date_added,date_modified,comment
280,1,beautyguide247.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
281,1,overclockersclub.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
282,1,bentoncourier.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
283,1,celebritygossip.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
284,1,buzzfortoday.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
285,1,sentinel-standard.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
286,1,4egy.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
287,1,neoseeker.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
288,1,join4films.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
289,1,eredivisie-stream.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
290,1,mozifilm.eu,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
291,1,enational.ro,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
292,1,mixtapewire.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
293,1,geschichte-wissen.de,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
294,1,assabahnews.tn,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
295,1,exclusivadigital.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
296,1,businessdataindex.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
297,1,kentnews.co.uk,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
298,1,girlsaskguys.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
299,1,wots-cheat.ru,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
300,1,pdxmugshots.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
301,1,girlstalkinsmack.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
302,1,lycei1museum.at.ua,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
303,1,hiphopnews24-7.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
304,1,art.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
305,1,oodle.co.uk,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
306,1,triblive.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
307,1,expecn.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
308,1,tv-series.me,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
309,1,thejasminebrand.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
310,1,geektv.me,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
311,1,onepunchman.org,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
312,1,scoopnest.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
313,1,anmi.mam9.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
314,1,emuparadise.org,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
315,1,hollyfame.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
316,1,sawlive.tv,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
317,1,slantmagazine.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
318,1,yl2gl.ucoz.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
319,1,ymelie-ryki.ru,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
320,1,rapdose.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
321,1,radass.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
322,1,gifki-gifki.ru,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
323,1,naijapals.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
324,1,trilleffect.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
325,1,vokmirumir.ru,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
326,1,haaretz.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
327,1,obrazecakta.my1.ru,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
328,1,live-sports-streams.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
329,1,poslovic.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
330,1,dramabuds.me,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
331,1,ouargla30.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
332,1,gamedynamo.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
333,1,hellokids.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
334,1,tamaratattles.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
335,1,appsrumors.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
336,1,ecop.ucoz.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
337,1,koutstore.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
338,1,foodtastingtour.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
339,1,expedia.fr,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
340,1,newhindisexstories.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
341,1,expedia.nl,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
342,1,livescience.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
343,1,newshounds.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
344,1,cramster.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
345,1,psx-scene.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
346,1,therundown.tv,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
347,1,okceleb.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
348,1,expedia.ca,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
349,1,achillesheelnow.info,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
350,1,brassminus.narod.ru,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
351,1,ara-anime.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
352,1,kinopoisk-5.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
353,1,hotelclub.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
354,1,tvovermind.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
355,1,net-games.co.il,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
356,1,knowyourstuff.org,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
357,1,mydiet.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
358,1,expedia.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
359,1,hotchickes.xyz,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
360,1,expedia.dk,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
361,1,expedia.ie,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
362,1,one.co.il,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
363,1,dubzonline.cm,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
364,1,expedia.mx,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
365,1,belloflostsouls.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
366,1,gearnuke.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
367,1,footballfancast.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
368,1,bigspringherald.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
369,1,phimbook.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
370,1,crime.in.ua,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
371,1,couchtuner.ag,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
372,1,babinlek.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
373,1,kids-in-mind.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
374,1,peliculas720tv.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
375,1,klivetv.co,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
376,1,wpad,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
377,1,wpad.iqs.local,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
378,1,1061-20996.link.iwanttodeliver.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
379,1,fe3.delivery.mp.microsoft.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
380,1,livetileedge.dsx.mp.microsoft.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
381,1,win10.ipv6.microsoft.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
382,1,wdcp.microsoft.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
383,1,ocos-office365-s2s.msedge.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
384,1,chrome.indeed.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
385,1,r3---sn-p5qlsndz.googlevideo.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
386,1,r3---sn-hgn7rn7k.googlevideo.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
387,1,appurl.io,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
388,1,attservicesinc.tt.omtrdc.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
389,1,sb.scorecardresearch.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
390,1,info-help-pcclnr.azurewebsites.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
391,1,isrg.trustid.ocsp.identrust.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
392,1,online-pleasure.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
393,1,110399-858849.link.iwanttodeliver.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
394,1,flashembed.xvideos.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
395,1,studcat.infra.systems,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
396,1,signup.newtsplay.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
397,1,titan.infra.systems,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
398,1,mobile7979.hometoday110.life,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
399,1,4902-145639.link.iwanttodeliver.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
400,1,ocsp.comodoca.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
401,1,camonster.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
402,1,bytehighway.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
403,1,stun.counterpath.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
404,1,shopper.shop.pe,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
405,1,infostream.secure.footprint.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
406,1,backend.irsdn.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
407,1,addstrap-ui.addshoppers.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
408,1,cdn.irsdn.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
409,1,cdn.dashjs.org,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
410,1,shop.pe,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
411,1,s.w.org,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
412,1,use.typekit.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
413,1,targetednotifications-tm.trafficmanager.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
414,1,az700632.vo.msecnd.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
415,1,az667904.vo.msecnd.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
416,1,api.snapcraft.io,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
417,1,landing.jerkmate.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
418,1,static.jerkmate.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
419,1,t.mobtyd.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
420,1,v.vfghc.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
421,1,s.opoxv.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
422,1,version.dessci.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
423,1,license.quest.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
424,1,r5---sn-vgqsknll.googlevideo.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
425,1,t1-2.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
426,1,t2-4.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
427,1,audio-dc6-t2-2-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
428,1,audio-dc6-t1-2-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
429,1,cont-4.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
430,1,t2-2.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
431,1,t2-1.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
432,1,audio-usc-mp1-t2-1-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
433,1,t1-3.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
434,1,audio-dc6-t2-1-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
435,1,cont-1.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
436,1,cont-3.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
437,1,audio-dc6-t1-1-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
438,1,audio-sv5-t2-1-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
439,1,mediaserver-cont-usc-mp1-1-v4v6.pandora.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
440,1,t2-5.p-cdn.us,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
441,1,emupdate.avcdn.net,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
442,1,config.rcs.mnc410.mcc310.pub.3gppnetwork.org,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
443,1,raw.githubusercontent.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
444,1,ecs.office.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
445,1,officeclient.microsoft.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
446,1,fs.microsoft.com,1,1590646234,1590646234,"Migrated from /etc/pihole/blacklist.txt"
447,0,mirror1.malwaredomains.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
448,0,sysctl.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
449,0,zeustracker.abuse.ch,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
450,0,s3.amazonaws.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
451,0,hosts-file.net,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
452,0,github.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
453,0,reddestdream.github.io,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
454,0,v.firebog.net,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
455,0,www.dshield.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
456,0,www.joewein.net,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
457,0,hostsfile.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
458,0,someonewhocares.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
459,0,winhelp2002.mvps.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
460,0,gist.githubusercontent.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
461,0,mirror.cedia.org.ec,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
462,0,www.malwaredomainlist.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
463,0,bitbucket.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
464,0,ransomwaretracker.abuse.ch,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
465,0,www.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
466,0,ajax.googleapis.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
467,0,apis.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
468,0,clients1.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
469,0,accounts.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
470,0,developers.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
471,0,cdn.sstatic.net,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
472,0,js.indexww.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
473,0,ndtv.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
474,0,doctor.ndtv.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
475,0,movies.ndtv.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
476,0,profit.ndtv.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
477,0,clients6.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
478,0,clients5.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
479,0,clients4.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
480,0,clients3.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
481,0,clients2.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
482,0,play.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
483,0,cdn.arstechnica.net,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
484,0,media.arstechnica.net,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
485,0,media.arstechnica.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
486,0,weather.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
487,0,assets.ubuntu.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
488,0,storage.googleapis.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
489,0,stackoverflow.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
490,0,clc.stackoverflow.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
491,0,the.earth.li,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
492,0,docs.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
493,0,drive.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
494,0,stackexchange.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
495,0,youtube.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
496,0,lifehacker.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
497,0,cdn.optimizely.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
498,0,s1.wp.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
499,0,nexus.ensighten.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
500,0,googleapis.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
501,0,imasdk.googleapis.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
502,0,www.storage.googleapis.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
503,0,accuweather.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
504,0,plus.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
505,0,bbc.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
506,0,bbci.co.uk,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
507,0,www.squidblacklist.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
508,0,hosts.herndl.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
509,0,kb.adguard.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
510,0,dl.dropboxusercontent.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
511,0,mem.gfx.ms,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
512,0,www.microsoft.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
513,0,netflix.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
514,0,auth.gfx.ms,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
515,0,i.i.cbsi.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
516,0,calendar.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
517,0,groups.google.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
518,0,www.googleapis.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
519,0,cloudflare.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
520,0,lifehack.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
521,0,filters.adtidy.org,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
522,0,theverge.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
523,0,cdn.vidible.tv,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
524,0,vidible.tv,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
525,0,www.aolcdn.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
526,0,www.o.aolcdn.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
527,0,o.aolcdn.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
528,0,aolcdn.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
529,0,askvg.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
530,0,www.askvg.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
531,0,www.cloudflare.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
532,0,www.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
533,0,static.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
534,0,cdn.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
535,0,api.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
536,0,publishers.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
537,0,www.developers.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
538,0,services.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
539,0,blog.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
540,0,about.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
541,0,www.services.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
542,0,www.cdn.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
543,0,www.cdn-static-1.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
544,0,help.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
545,0,jobs.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
546,0,www.legal.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
547,0,www.static.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
548,0,www.about.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
549,0,www.blog.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
550,0,medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
551,0,legal.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
552,0,www.cdn-images-1.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
553,0,cdn-images-1.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
554,0,csp.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
555,0,glyph.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
556,0,www.o1.email.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
557,0,www.o2.email.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
558,0,www.jobs.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
559,0,www.csp.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
560,0,www.glyph.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
561,0,brands.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
562,0,cdn-audio-1.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
563,0,cdn-images-2.medium.com,1,1590646235,1590646235,"Migrated from /etc/pihole/whitelist.txt"
